conceptType,conceptUri,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,scopeNote,inScheme,description,code
SkillGroup,http://data.europa.eu/esco/isced-f/0529,"науки про довкілля, не віднесені до інших категорій",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0529
SkillGroup,http://data.europa.eu/esco/isced-f/053,фізичні науки,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,053
SkillGroup,http://data.europa.eu/esco/isced-f/0530,"фізичні науки, не визначені додатково",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0530
SkillGroup,http://data.europa.eu/esco/isced-f/0531,хімія,,,released,2023-07-03T08:37:32.521Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0531
SkillGroup,http://data.europa.eu/esco/isced-f/0532,науки про Землю,,,released,2023-07-05T08:44:07.574Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0532
SkillGroup,http://data.europa.eu/esco/isced-f/0533,фізика,,,released,2025-01-29T11:06:12.495Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0533
SkillGroup,http://data.europa.eu/esco/isced-f/0539,"фізичні науки, не віднесені до інших категорій",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0539
SkillGroup,http://data.europa.eu/esco/isced-f/054,математика й статистика,,,released,2023-07-06T08:50:16.696Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,054
SkillGroup,http://data.europa.eu/esco/isced-f/0540,"математика й статистика, не визначені додатково",,,released,2023-07-05T15:10:32.277Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0540
SkillGroup,http://data.europa.eu/esco/isced-f/0541,математика,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0541
SkillGroup,http://data.europa.eu/esco/isced-f/0542,статистика,,,released,2023-10-30T10:14:10.981Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0542
SkillGroup,http://data.europa.eu/esco/isced-f/058,"міждисциплінарні програми й кваліфікації, пов’язані з природничими науками, математикою та статистикою",,,released,2023-10-27T15:47:05.331Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,058
SkillGroup,http://data.europa.eu/esco/isced-f/0588,"міждисциплінарні програми й кваліфікації, пов’язані з природничими науками, математикою та статистикою",,,released,2023-10-30T10:14:26.898Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0588
SkillGroup,http://data.europa.eu/esco/isced-f/059,"природничі науки, математика й статистика, не віднесені до інших категорій",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,059
SkillGroup,http://data.europa.eu/esco/isced-f/0599,"природничі науки, математика й статистика, не віднесені до інших категорій",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0599
SkillGroup,http://data.europa.eu/esco/isced-f/06,інформаційно-комунікаційні технології (ІКТ),,,released,2021-08-30T14:57:56.832Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,06
SkillGroup,http://data.europa.eu/esco/isced-f/061,інформаційно-комунікаційні технології (ІКТ),,,released,2021-08-30T14:53:01.939Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,061
SkillGroup,http://data.europa.eu/esco/isced-f/0610,"інформаційно-комунікаційні технології (ІКТ), не визначені додатково",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0610
SkillGroup,http://data.europa.eu/esco/isced-f/0611,використання комп’ютера,,,released,2023-07-06T09:57:34.775Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0611
SkillGroup,http://data.europa.eu/esco/isced-f/0612,проєктування й адміністрування баз даних і мереж,,,released,2023-10-20T09:49:49.879Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0612
SkillGroup,http://data.europa.eu/esco/isced-f/0613,розроблення й аналіз програмного забезпечення та прикладних програм,,,released,2023-07-11T10:47:11.805Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0613
SkillGroup,http://data.europa.eu/esco/isced-f/0619,"інформаційно-комунікаційні технології, не віднесені до інших категорій",,,released,2023-10-20T10:01:42.693Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0619
SkillGroup,http://data.europa.eu/esco/isced-f/068,"міждисциплінарні програми й кваліфікації, пов’язані з інформаційно-комунікаційними технологіями (ІКТ)",,,released,2023-07-06T09:54:36.209Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,068
SkillGroup,http://data.europa.eu/esco/isced-f/0688,"міждисциплінарні програми й кваліфікації, пов’язані з інформаційно-комунікаційними технологіями (ІКТ)",,,released,2023-07-03T14:47:33.378Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0688
SkillGroup,http://data.europa.eu/esco/isced-f/07,"інжиніринг, виробництво та будівництво",,,released,2022-01-13T15:06:40.148Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,07
SkillGroup,http://data.europa.eu/esco/isced-f/070,"інжиніринг, виробництво та будівництво, не визначені додатково",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,070
SkillGroup,http://data.europa.eu/esco/isced-f/0700,"інжиніринг, виробництво та будівництво, не визначені додатково",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0700
SkillGroup,http://data.europa.eu/esco/isced-f/071,машинобудування та інженерні професії,,,released,2023-07-05T08:57:22.584Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,071
SkillGroup,http://data.europa.eu/esco/isced-f/0710,"машинобудування та інженерні професії, не визначені додатково",,,released,2024-01-29T16:12:44.504Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0710
SkillGroup,http://data.europa.eu/esco/isced-f/0711,хімічна інженерія та технологічні процеси,,,released,2024-01-29T17:05:57.588Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0711
SkillGroup,http://data.europa.eu/esco/isced-f/0712,технологія захисту довкілля,,,released,2023-07-05T08:23:25.85Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0712
SkillGroup,http://data.europa.eu/esco/isced-f/0713,електроенергія та енергія,,,released,2024-01-30T15:25:24.149Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0713
SkillGroup,http://data.europa.eu/esco/isced-f/0714,електроніка й автоматизація,,,released,2023-07-05T15:43:39.362Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0714
SkillGroup,http://data.europa.eu/esco/isced-f/0715,механіка й металообробка,,,released,2024-01-29T16:22:28.909Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0715
SkillGroup,http://data.europa.eu/esco/isced-f/0716,"автотранспортні засоби, кораблі й повітряні судна",,,released,2023-07-05T15:16:47.21Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0716
SkillGroup,http://data.europa.eu/esco/isced-f/0719,"інженерно-технічні спеціальності, не класифіковані в інших рубриках",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0719
SkillGroup,http://data.europa.eu/esco/isced-f/072,виробництво та переробка,,,released,2023-07-05T15:26:59.847Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,072
SkillGroup,http://data.europa.eu/esco/isced-f/0720,"виробництво та переробка, не визначені додатково",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0720
SkillGroup,http://data.europa.eu/esco/isced-f/0721,переробка харчових продуктів,,,released,2023-08-03T10:03:35.737Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0721
SkillGroup,http://data.europa.eu/esco/isced-f/0722,"матеріали (скло, папір, пластик і дерево)",,,released,2023-01-24T18:49:48.26Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0722
SkillGroup,http://data.europa.eu/esco/isced-f/0723,"текстиль (одяг, взуття й шкіра)",,,released,2020-12-07T15:19:56.923Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0723
